date,price_new,price_2nd
2017-5-19,392.43,349.99
2017-5-23,392.43,349.99
2017-5-27,392.43,343.38
2017-5-31,396.95,363.0
2017-6-4,392.43,363.0
2017-6-7,392.43,363.0
2017-6-11,414.99,377.9
2017-6-15,439.99,342.37
2017-6-19,429.0,397.74
2017-6-23,679.9,599.0
2017-6-26,756.69,453.63
2017-6-30,697.99,453.63
2017-7-4,679.99,472.26
2017-7-8,638.99,472.26
2017-7-12,779.99,490.89
2017-7-16,629.99,490.89
2017-7-19,595.88,579.99
2017-7-23,522.49,529.99
2017-7-27,429.99,519.99
2017-7-31,510.0,499.99
2017-8-4,449.99,396.83
2017-8-7,649.99,396.83
2017-8-11,429.0,396.83
2017-8-15,472.75,
2017-8-19,513.42,399.99
2017-8-23,429.0,399.99
2017-8-26,483.2,382.99
2017-8-30,449.99,
2017-9-3,499.0,384.89
2017-9-7,529.88,384.89
2017-9-11,453.54,384.89
2017-9-14,449.89,399.79
2017-9-18,513.49,399.79
2017-9-22,469.99,425.99
2017-9-26,529.99,429.99
2017-9-30,489.99,429.99
2017-10-3,489.99,409.99
2017-10-7,474.99,450.0
2017-10-11,469.99,450.0
2017-10-15,489.99,388.75
2017-10-19,519.99,400.0
2017-10-22,519.99,393.74
2017-10-26,519.99,377.25
2017-10-30,519.99,401.34
2017-11-3,449.99,401.34
2017-11-7,488.86,412.51
2017-11-11,517.99,412.51
2017-11-14,517.99,412.51
2017-11-18,517.6,417.2
2017-11-22,521.88,417.2
2017-11-26,507.99,412.51
2017-11-30,507.99,427.41
2017-12-3,530.95,435.83
2017-12-7,524.55,436.03
2017-12-11,521.88,465.0
2017-12-15,518.95,465.0
2017-12-19,518.95,480.08
2017-12-22,519.0,480.08
2017-12-26,519.0,480.08
2017-12-30,579.98,471.75
2018-1-3,659.99,471.75
2018-1-7,763.99,
2018-1-10,889.99,599.99
2018-1-14,889.99,699.99
2018-1-18,899.95,699.99
2018-1-22,899.99,699.99
2018-1-26,898.0,699.99
2018-1-29,885.79,699.99
2018-2-2,849.0,699.99
2018-2-6,785.99,
2018-2-10,729.99,
2018-2-14,705.99,839.99
2018-2-17,848.0,839.99
2018-2-21,847.0,799.99
2018-2-25,785.0,779.99
2018-3-1,719.99,699.99
2018-3-5,719.99,699.98
2018-3-9,699.98,699.98
2018-3-12,699.0,699.98
2018-3-16,697.99,699.98
2018-3-20,699.98,699.98
2018-3-24,699.95,619.99
2018-3-28,689.98,619.99
2018-3-31,689.96,589.99
2018-4-4,689.97,569.99
2018-4-8,689.95,569.99
2018-4-12,689.94,526.48
2018-4-16,689.94,499.5
2018-4-19,689.94,489.99
2018-4-23,689.94,489.5
2018-4-27,689.94,469.5
2018-5-1,689.88,463.0
2018-5-5,677.98,463.0
2018-5-8,677.98,463.0
2018-5-12,677.98,463.0
2018-5-16,669.98,463.0
2018-5-20,689.94,463.0
2018-5-24,689.94,463.0
2018-5-27,689.94,454.99
2018-5-31,689.94,439.99
2018-6-4,689.94,439.99
2018-6-8,551.15,399.99
2018-6-12,556.65,379.99
2018-6-16,556.65,434.4
2018-6-19,561.97,349.99
2018-6-23,551.42,434.39
2018-6-27,533.24,434.39
2018-7-1,562.01,434.39
2018-7-5,684.11,434.39
2018-7-8,623.15,434.39
2018-7-12,545.46,434.39
2018-7-16,538.99,429.99
2018-7-20,539.52,417.57
2018-7-24,538.99,389.99
2018-7-27,539.52,379.99
2018-7-31,538.99,379.99
2018-8-4,533.23,369.29
2018-8-8,516.23,359.99
2018-8-12,516.23,319.99
2018-8-15,516.23,313.3
2018-8-19,509.99,313.3
2018-8-23,509.89,299.99
2018-8-27,509.89,299.99
2018-8-31,509.89,289.99
2018-9-3,493.63,288.79
2018-9-7,493.63,288.79
2018-9-11,509.89,288.79
2018-9-15,493.63,288.79
2018-9-19,419.99,288.79
2018-9-22,489.0,288.79
2018-9-26,489.0,289.99
2018-9-30,489.0,289.99
2018-10-4,469.99,289.99
2018-10-8,469.99,289.99
2018-10-12,475.3,280.64
2018-10-15,475.3,287.09
2018-10-19,475.3,287.09
2018-10-23,475.3,287.09
2018-10-27,475.3,289.98
2018-10-31,475.3,289.98
2018-11-3,475.3,289.98
2018-11-7,449.0,289.98
2018-11-11,449.0,289.98
2018-11-15,479.99,289.98
2018-11-19,469.0,279.98
2018-11-22,459.99,279.98
2018-11-26,459.99,339.99
2018-11-30,469.99,279.98
2018-12-4,499.0,279.98
2018-12-8,479.99,279.98
2018-12-11,479.99,269.98
2018-12-15,479.99,269.98
2018-12-19,479.99,269.98
2018-12-23,434.24,269.98
2018-12-27,443.89,269.98
2018-12-30,486.74,269.98
2019-1-3,479.99,269.98
2019-1-7,469.99,389.99
2019-1-11,429.7,409.49
2019-1-15,419.99,374.99
2019-1-18,409.99,279.98
2019-1-22,419.9,349.99
2019-1-26,399.99,349.99
2019-1-30,389.9,334.99
2019-2-3,379.99,334.99
2019-2-7,379.99,368.49
2019-2-10,389.99,368.49
2019-2-14,379.86,360.0
2019-2-18,429.81,360.0
2019-2-18,429.81,360.0
2019-2-22,429.9,359.99
2019-2-26,429.81,360.0
2019-3-1,429.81,329.99
2019-3-5,399.99,367.0
2019-3-9,399.9,367.0
2019-3-13,399.99,429.99
2019-3-17,389.99,407.32
2019-3-20,429.9,407.32
2019-3-24,469.9,387.77
2019-3-28,429.9,387.77
2019-4-1,429.99,387.77
2019-4-5,438.91,387.77
2019-4-8,429.95,299.95
2019-4-12,429.99,279.95
2019-4-16,429.9,299.95
2019-4-20,419.99,299.95
2019-4-24,399.99,299.95
2019-4-27,429.99,299.95
2019-5-1,427.99,299.95
2019-5-5,427.95,279.95
2019-5-9,427.95,319.99
2019-5-13,449.99,319.99
2019-5-16,499.99,359.99
2019-5-20,499.99,359.99
2019-5-24,449.99,359.99
2019-5-28,489.95,359.99
2019-6-1,479.99,359.99
2019-6-5,479.95,359.99
2019-6-8,479.95,359.99
2019-6-12,479.95,359.99
2019-6-16,479.95,359.99
2019-6-20,489.99,359.99
2019-6-24,499.99,359.99
2019-6-27,499.99,359.99
2019-7-1,479.95,359.99
2019-7-5,499.99,359.99
2019-7-9,499.99,359.99
2019-7-13,600.4,344.99
2019-7-16,600.4,390.0
2019-7-20,499.99,390.0
2019-7-24,600.4,290.42
2019-7-28,600.4,399.99
2019-8-1,600.4,359.95
2019-8-4,896.99,399.99
2019-8-8,1099.0,335.0
2019-8-12,1099.0,335.0
2019-8-16,1099.0,329.95
2019-8-20,509.0,329.95
2019-8-23,1099.0,319.95
2019-8-27,1099.0,319.95
2019-8-31,1099.0,319.95
2019-9-4,1099.0,335.0
2019-9-8,1099.0,335.0
2019-9-12,1099.0,335.0
2019-9-15,499.99,335.0
2019-9-19,1099.0,310.0
2019-9-23,1099.0,310.0
2019-9-27,1099.0,335.0
2019-10-1,1099.0,335.0
2019-10-4,1099.0,335.0
2019-10-8,1069.0,335.0
2019-10-12,1069.0,319.95
2019-10-16,1069.0,319.95
2019-10-20,1069.0,299.99
2019-10-23,1069.0,299.99
2019-10-27,1069.0,299.99
2019-10-31,1069.0,299.95
2019-11-4,1069.0,352.27
2019-11-8,1069.0,292.27
2019-11-11,1029.0,292.27
2019-11-15,1029.0,292.27
2019-11-19,559.99,292.27
2019-11-23,559.99,292.27
2019-11-27,558.99,292.27
2019-11-30,1029.0,292.27
2019-12-4,888.0,289.77
2019-12-8,888.0,392.27
2019-12-12,888.0,359.99
2019-12-16,881.51,392.27
2019-12-19,881.51,392.27
2019-12-23,881.51,392.27
2019-12-27,881.51,319.95
2019-12-31,558.99,298.95
2020-1-4,558.99,298.95
2020-1-8,558.99,294.95
2020-1-11,558.99,294.95
2020-1-15,888.0,329.99
2020-1-19,888.0,439.99
2020-1-23,558.99,329.99
2020-1-27,558.99,327.59
2020-1-30,558.88,309.95
2020-2-3,558.88,309.95
2020-2-7,558.88,299.95
2020-2-11,558.86,299.95
2020-2-15,649.0,275.0
2020-2-18,558.88,275.0
2020-2-22,558.88,275.0
2020-2-26,558.88,275.0
2020-3-1,558.88,275.0
2020-3-5,558.88,275.0
2020-3-8,558.88,275.0
2020-3-12,649.0,269.95
2020-3-16,649.0,269.95
2020-3-20,589.99,269.95
2020-3-24,589.99,269.95
2020-3-27,589.99,275.0
2020-3-31,499.99,279.95
2020-4-4,649.0,279.95
2020-4-8,649.0,279.95
2020-4-12,649.0,279.95
2020-4-15,574.99,279.95
2020-4-19,689.0,275.0
2020-4-23,689.0,279.95
2020-4-27,689.0,397.3
2020-5-1,513.76,382.03
2020-5-5,518.76,362.0
2020-5-8,508.35,299.0
2020-5-12,574.99,299.0
2020-5-16,574.99,299.0
2020-5-20,574.99,299.0
2020-5-24,689.0,299.0
2020-5-27,689.0,299.0
2020-5-31,689.0,394.99
2020-6-4,689.0,382.0
2020-6-8,689.0,382.0
2020-6-12,689.0,382.0
2020-6-15,689.0,382.0
2020-6-19,689.0,382.0
2020-6-23,689.0,427.0
2020-6-27,689.0,424.99
2020-7-1,689.0,424.99
2020-7-4,689.0,419.99
2020-7-8,689.0,419.99
2020-7-12,689.0,364.99
2020-7-16,689.0,364.99
2020-7-20,689.0,364.99
2020-7-23,689.0,364.99
2020-7-27,689.0,364.99
2020-7-31,689.0,364.99
2020-8-4,689.0,364.99
2020-8-8,574.99,364.99
2020-8-11,574.99,364.99
2020-8-15,589.99,364.99
2020-8-19,689.0,349.99
2020-8-23,689.0,349.99
2020-8-27,689.0,349.99
2020-8-31,589.99,349.99
2020-9-3,589.99,362.11
2020-9-7,589.99,362.11
2020-9-11,589.99,362.11
2020-9-15,689.0,362.11
2020-9-19,689.0,251.97
2020-9-22,689.0,241.47
2020-9-26,689.0,329.99
2020-9-30,689.0,329.99
2020-10-4,629.99,329.99
2020-10-8,689.0,309.99
2020-10-11,689.0,251.97
2020-10-15,689.0,299.99
2020-10-19,689.0,316.21
2020-10-23,689.0,316.21
2020-10-27,689.0,297.07
2020-10-30,689.0,297.07
2020-11-3,689.0,277.94
2020-11-7,689.0,281.77
2020-11-11,689.0,281.77
2020-11-15,564.99,266.47
2020-11-18,539.99,374.22
2020-11-22,589.99,374.22
2020-11-26,589.99,374.22
2020-11-30,569.99,424.22
2020-12-4,599.99,449.0
2020-12-8,729.0,460.0
2020-12-11,729.0,484.22
2020-12-15,579.99,484.22
2020-12-19,579.99,464.22
2020-12-23,559.99,464.22
2020-12-27,559.99,464.22
2020-12-30,559.99,464.22
2021-1-3,569.99,443.0
2021-1-7,569.99,399.99
2021-1-11,719.99,489.0
2021-1-15,719.99,539.99
2021-1-18,849.99,549.0
2021-1-22,719.99,529.0
2021-1-26,724.99,614.0
2021-1-30,724.99,579.0
2021-2-3,729.0,579.0
2021-2-6,724.99,612.22
2021-2-10,789.0,649.99
2021-2-14,789.0,665.0
2021-2-18,789.0,608.97
2021-2-22,839.0,814.99
2021-2-25,839.0,661.47
2021-3-1,949.99,734.22
2021-3-5,949.99,734.22
2021-3-9,949.99,679.99
2021-3-13,949.99,679.98
2021-3-16,949.99,679.99
2021-3-20,999.99,733.99
2021-3-24,949.99,799.99
2021-3-28,924.99,799.99
2021-4-1,924.99,799.99
2021-4-5,899.99,799.99
2021-4-8,949.99,799.99
2021-4-12,949.99,799.99
2021-4-16,949.99,799.99
2021-4-20,949.99,699.0
2021-4-24,949.99,599.0
2021-4-27,949.99,799.99
2021-5-1,949.99,849.99
2021-5-5,1049.99,849.99
2021-5-9,1249.99,1049.99
2021-5-13,1249.99,798.0
2021-5-16,1149.99,798.0
2021-5-20,999.99,798.0
2021-5-24,999.99,899.99
2021-5-28,849.99,749.99
2021-6-1,1099.99,899.99
2021-6-4,1099.99,799.99
2021-6-8,899.99,774.99
2021-6-12,1099.99,799.99
2021-6-16,899.99,699.99
2021-6-20,899.99,699.99
2021-6-23,1099.99,699.99
2021-6-27,1099.99,699.99
2021-7-1,1099.99,669.99
2021-7-5,999.99,669.99
2021-7-9,899.99,629.99
2021-7-12,899.99,599.99
2021-7-16,899.99,599.99
2021-7-20,899.99,599.99
2021-7-24,899.99,589.91
2021-7-28,899.99,569.91
2021-8-1,899.99,539.92
2021-8-4,1099.99,538.92
2021-8-8,899.99,513.44
2021-8-12,899.99,488.92
2021-8-16,1097.99,472.47
2021-8-20,995.99,568.92
2021-8-23,989.99,788.0
2021-8-27,985.99,578.92
2021-8-31,981.99,799.99
2021-9-4,976.99,779.99
2021-9-8,971.99,779.99
2021-9-11,967.99,638.92
2021-9-15,962.3,618.92
2021-9-19,957.07,618.92
2021-9-23,952.84,618.92
2021-9-27,946.61,618.92
2021-9-30,940.69,598.92
2021-10-4,916.45,598.91
2021-10-8,892.2,650.0
2021-10-12,849.07,899.99
2021-10-16,841.98,579.0
2021-10-19,841.98,579.0
2021-10-23,829.99,549.0
2021-10-27,829.99,524.99
2021-10-31,829.99,579.0
2021-11-4,780.5,499.99
2021-11-7,799.99,499.99
2021-11-11,1080.12,499.99
2021-11-15,891.87,499.99
2021-11-19,891.87,499.99
2021-11-23,,499.99
2021-11-27,,519.98
2021-11-30,,519.98
2021-12-4,,510.43
2021-12-8,891.87,519.98
2021-12-12,891.87,525.58
2021-12-16,891.87,510.43
2021-12-19,891.87,520.53
2021-12-23,,545.0
2021-12-27,,545.0
2021-12-31,,493.47
2022-1-4,,493.47
2022-1-7,,493.47
2022-1-11,,472.47
2022-1-15,,495.18
2022-1-19,,495.18
2022-1-23,,495.18
2022-1-26,,494.52
2022-1-30,999.99,448.92
2022-2-3,999.99,487.42
2022-2-7,999.99,490.0
2022-2-11,999.99,480.92
2022-2-14,999.99,480.92
2022-2-18,799.99,524.34
