date,price_new,price_2nd
2021-10-8,817.97,
2021-10-8,834.0,799.67
2021-10-9,841.96,799.67
2021-10-9,821.99,799.67
2021-10-10,841.96,799.67
2021-10-10,832.98,799.67
2021-10-11,832.99,
2021-10-11,824.99,
2021-10-12,847.99,
2021-10-12,847.99,
2021-10-12,847.99,839.99
2021-10-13,844.9,839.99
2021-10-13,844.9,839.99
2021-10-14,854.95,799.99
2021-10-14,854.95,799.99
2021-10-15,854.94,839.99
2021-10-15,854.94,799.99
2021-10-16,849.94,799.99
2021-10-16,849.94,839.99
2021-10-17,889.0,839.99
2021-10-17,894.99,839.99
2021-10-18,894.99,839.99
2021-10-18,816.0,839.99
2021-10-19,939.99,
2021-10-19,939.99,
2021-10-20,924.77,850.0
2021-10-20,863.95,850.0
2021-10-21,859.95,849.0
2021-10-21,863.96,850.0
2021-10-22,863.96,850.0
2021-10-22,838.91,799.67
2021-10-23,868.99,850.0
2021-10-23,889.99,850.0
2021-10-24,889.99,850.0
2021-10-24,899.99,850.0
2021-10-25,899.99,850.0
2021-10-25,899.99,850.0
2021-10-26,899.99,
2021-10-26,899.99,
2021-10-26,899.99,
2021-10-27,899.99,
2021-10-27,899.99,
2021-10-28,919.66,
2021-10-28,919.66,
2021-10-29,939.99,
2021-10-29,939.99,899.0
2021-10-30,844.9,899.0
2021-10-30,933.0,899.0
2021-10-31,927.0,899.0
2021-10-31,849.0,899.0
2021-11-1,849.0,
2021-11-1,849.0,
2021-11-1,849.0,799.99
2021-11-2,843.0,799.99
2021-11-2,879.99,799.99
2021-11-3,879.99,870.0
2021-11-3,879.99,870.0
2021-11-4,879.99,870.0
2021-11-4,879.99,870.0
2021-11-5,844.9,870.0
2021-11-5,879.99,870.0
2021-11-6,879.99,
2021-11-6,879.99,
2021-11-7,899.99,
2021-11-7,899.99,
2021-11-8,899.99,
2021-11-8,919.0,
2021-11-9,919.0,
2021-11-9,899.99,839.99
2021-11-9,918.99,839.99
2021-11-10,910.0,899.0
2021-11-10,919.0,899.0
2021-11-11,899.99,889.0
2021-11-11,899.99,889.0
2021-11-12,899.99,
2021-11-12,899.99,
2021-11-13,939.99,939.0
2021-11-13,939.99,939.0
2021-11-14,939.99,939.0
2021-11-14,985.0,
2021-11-15,985.0,
2021-11-15,985.0,949.0
2021-11-16,978.0,949.0
2021-11-16,969.99,949.0
2021-11-17,969.99,899.0
2021-11-17,978.0,939.99
2021-11-18,978.0,899.0
2021-11-18,978.0,899.0
2021-11-19,978.0,899.0
2021-11-19,1099.99,899.0
2021-11-20,1000.0,899.0
2021-11-20,1100.0,950.0
2021-11-21,1100.0,950.0
2021-11-21,1099.77,950.0
2021-11-22,1099.77,950.0
2021-11-22,1099.66,950.0
2021-11-23,1099.66,
2021-11-23,1052.1,
2021-11-23,1052.1,
2021-11-24,1020.1,979.99
2021-11-24,1025.77,979.99
2021-11-25,1045.77,969.99
2021-11-25,1045.77,969.99
2021-11-26,1099.66,1047.87
2021-11-26,1097.77,1047.87
2021-11-27,1087.77,1047.87
2021-11-27,1087.76,1047.87
2021-11-28,1087.76,
2021-11-28,1087.76,
2021-11-29,1085.77,
2021-11-29,1085.77,
2021-11-30,999.99,
2021-11-30,1070.0,999.0
2021-12-1,1070.0,999.0
2021-12-1,1070.0,999.0
2021-12-2,1070.0,999.0
2021-12-2,1070.0,999.0
2021-12-3,1050.0,999.0
2021-12-3,1049.97,999.0
2021-12-4,1070.0,999.0
2021-12-4,1059.99,999.0
2021-12-5,1059.99,999.0
2021-12-5,1059.97,999.0
2021-12-6,1059.97,
